Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
7ba28f3b-6311-3521-8330-5583cef20cf2,97508058-3e0d-39fd-a209-ebe413bfd226,Phil587 Gleichner915,M,GENERAL PRACTICE,16 MAIN ST,STONEHAM,MA,02180-3334,42.474208000000004,-71.097665,10
44946edd-7475-3ee4-b956-9b2dadd4d4f2,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Blaine377 Runte676,M,OPTOMETRY,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0e2b4d80-b9a3-35f7-ace4-0e994d2c77ee,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Ellis535 Feest103,M,OPTOMETRY,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
44946edd-7475-3ee4-b956-9b2dadd4d4f2,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Branda994 Runte676,F,PEDIATRIC MEDICINE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
44946edd-7475-3ee4-b956-9b2dadd4d4f2,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Blaine377 Runte676,M,FAMILY PRACTICE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0e2b4d80-b9a3-35f7-ace4-0e994d2c77ee,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Pedro316 Espinoza81,M,FAMILY PRACTICE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
70d28f9e-aebc-3423-8099-84a58309eb2a,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Carol737 Morissette863,M,FAMILY PRACTICE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
44946edd-7475-3ee4-b956-9b2dadd4d4f2,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Branda994 Runte676,F,GENERAL PRACTICE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,23
44946edd-7475-3ee4-b956-9b2dadd4d4f2,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Blaine377 Runte676,M,INTERNAL MEDICINE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
6844b002-5408-39c3-9b8b-1280a3b375f1,6aa97fbc-0155-3e88-8bbd-c727f8d90401,Noma845 Beer512,F,GENERAL PRACTICE,70 E ST,METHUEN,MA,01844-4597,42.742751,-71.178588,63
df7550f9-406c-365c-8e68-bf23a0aa0789,dea603e3-1eca-34ac-a7b9-566138fc878b,Enoch803 Sawayn19,M,PHYSICAL THERAPY,80 RUN WAY,LEE,MA,01238-9612,42.303174,-73.233924,0
63d69360-1aba-3053-8eac-e2cab28fbe60,dea603e3-1eca-34ac-a7b9-566138fc878b,Josh874 Fritsch593,M,PHYSICAL THERAPY,80 RUN WAY,LEE,MA,01238-9612,42.303174,-73.233924,0
36ae5af2-6e3a-3cef-a34a-9706a38f5938,dea603e3-1eca-34ac-a7b9-566138fc878b,Madie300 Murray856,F,PHYSICAL THERAPY,80 RUN WAY,LEE,MA,01238-9612,42.303174,-73.233924,0
df7550f9-406c-365c-8e68-bf23a0aa0789,dea603e3-1eca-34ac-a7b9-566138fc878b,Enoch803 Sawayn19,M,GENERAL PRACTICE,80 RUN WAY,LEE,MA,01238-9612,42.303174,-73.233924,46
7e818a89-8099-3a0d-863a-6f79dcdf211d,6cc2cf18-3ca0-3562-a63a-8c22ac7eeffa,Sasha806 Fahey393,F,GENERAL PRACTICE,851 MAIN ST,WEYMOUTH,MA,02190-1613,42.206676,-70.94584499999998,50
1af691e4-c48f-3a6d-86a2-a203b3a074b8,43a1bece-c610-3040-9b75-8d6ae9e36d82,Laurence43 Graham902,F,GENERAL PRACTICE,17 RESEARCH DR,AMHERST,MA,01002-2788,42.363534,-72.50729100000001,52
5417af82-a4fd-3a62-aaef-896210b1b788,a24ca7aa-af0d-3193-96c9-2b5be3bae6e4,Terrence276 Conroy74,M,GENERAL PRACTICE,295 VARNUM AVE,LOWELL,MA,01854-2134,42.63898,-71.321141,42
13e9da6c-12a5-3d19-80e9-34df54d4b927,4c137c5a-b6a0-3309-a9fe-8b8349e24bdb,Jackelyn13 Oberbrunner298,F,GENERAL PRACTICE,1 MIFFLIN PL,CAMBRIDGE,MA,02138-4947,42.376043,-71.11868,63
ff42824b-74c8-37ac-83e0-00ba57067c3b,2fd9bdee-861e-333f-abb2-52f40dbd2e97,Jeannie478 Fay398,F,GENERAL PRACTICE,1250 HANCOCK ST,QUINCY,MA,02169-4331,42.261006,-71.008988,52
32364706-05fb-3b94-bc39-2b874cc42add,8ede8574-75ef-363e-98c3-3751f619404b,Jasper743 Wolf938,M,GENERAL PRACTICE,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3768,42.503227,-71.201713,29
473cba02-e68f-361f-9ed1-b1f093ef4663,29769c4a-4330-3209-b546-1e1f12c7adc5,Pennie519 Abshire638,F,GENERAL PRACTICE,31 PINE ST,NORFOLK,MA,02056-1642,42.116244,-71.329274,37
f19422cd-9d81-32b3-960e-e02bd0a2cb6c,e233a38a-44cb-30fd-a69e-eea43240e56c,Michiko564 Moen819,F,CLINICAL PSYCHOLOGIST,115 WORCESTER LN,WALTHAM,MA,02451-7538,42.388921,-71.24226800000001,0
f19422cd-9d81-32b3-960e-e02bd0a2cb6c,e233a38a-44cb-30fd-a69e-eea43240e56c,Eldridge510 Moen819,M,GENERAL PRACTICE,115 WORCESTER LN,WALTHAM,MA,02451-7538,42.388921,-71.24226800000001,57
64280daa-0095-36db-a7b4-b0052662975b,10e21f2c-058c-3f39-9e3e-c711fb725388,Raymon366 Zulauf375,M,CLINICAL PSYCHOLOGIST,11 CHURCH ST,NORWELL,MA,02061-2731,42.164569,-70.818844,0
64280daa-0095-36db-a7b4-b0052662975b,10e21f2c-058c-3f39-9e3e-c711fb725388,Danielle72 Zulauf375,F,GENERAL PRACTICE,11 CHURCH ST,NORWELL,MA,02061-2731,42.164569,-70.818844,28
b7ea3c2d-a082-3160-86cf-24bf61c1d3bd,f02902d7-aafe-3630-9022-988251e1e390,Evon528 Effertz744,F,CLINICAL SOCIAL WORKER,211 MORRISON AVE,SOMERVILLE,MA,02144-2017,42.390445,-71.101033,0
b7ea3c2d-a082-3160-86cf-24bf61c1d3bd,f02902d7-aafe-3630-9022-988251e1e390,Evon528 Effertz744,F,GENERAL PRACTICE,211 MORRISON AVE,SOMERVILLE,MA,02144-2017,42.390445,-71.101033,45
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Trevor374 Jacobson885,M,NURSE PRACTITIONER,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Gregorio366 Borer986,M,NURSE PRACTITIONER,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Trevor374 Jacobson885,M,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Trevor374 Jacobson885,M,PSYCHIATRY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Trevor374 Jacobson885,M,CLINICAL PSYCHOLOGIST,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Gregorio366 Borer986,M,CLINICAL PSYCHOLOGIST,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
492a4789-9619-3cba-9c80-906b9159944b,9869c919-f57b-3661-a2a0-66448f9c2db1,Zackary401 Nitzsche158,M,CLINICAL PSYCHOLOGIST,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
6514711a-0435-3576-a775-e1402b152d86,9869c919-f57b-3661-a2a0-66448f9c2db1,Marilu588 Malave728,F,CLINICAL PSYCHOLOGIST,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Trevor374 Jacobson885,M,PODIATRY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Milda157 Jacobson885,F,PHYSICIAN ASSISTANT,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Gregorio366 Borer986,M,PHYSICIAN ASSISTANT,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
492a4789-9619-3cba-9c80-906b9159944b,9869c919-f57b-3661-a2a0-66448f9c2db1,Phylis163 Nitzsche158,F,PHYSICIAN ASSISTANT,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
6514711a-0435-3576-a775-e1402b152d86,9869c919-f57b-3661-a2a0-66448f9c2db1,Ignacia942 Brekke496,F,PHYSICIAN ASSISTANT,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
cfa55b38-f3bf-38f5-8995-81c30fcd898f,9869c919-f57b-3661-a2a0-66448f9c2db1,Jamie386 Quitzon246,F,PHYSICIAN ASSISTANT,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Milda157 Jacobson885,F,RHEUMATOLOGY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Milda157 Jacobson885,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Gregorio366 Borer986,M,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
492a4789-9619-3cba-9c80-906b9159944b,9869c919-f57b-3661-a2a0-66448f9c2db1,Phylis163 Nitzsche158,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
6514711a-0435-3576-a775-e1402b152d86,9869c919-f57b-3661-a2a0-66448f9c2db1,Ignacia942 Brekke496,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
cfa55b38-f3bf-38f5-8995-81c30fcd898f,9869c919-f57b-3661-a2a0-66448f9c2db1,Eloy929 Quitzon246,M,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
d3656a00-0525-37d0-a099-31670fb7c521,9869c919-f57b-3661-a2a0-66448f9c2db1,Aleta47 Dare640,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
bb994ad8-74b0-3beb-92ea-078f51283231,9869c919-f57b-3661-a2a0-66448f9c2db1,Shaina440 Nader710,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
900a4c86-a5e9-3f73-bc62-532b78e04a2c,9869c919-f57b-3661-a2a0-66448f9c2db1,Josphine206 Bradtke547,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
9de86f87-68fc-338e-9600-75d89a465795,9869c919-f57b-3661-a2a0-66448f9c2db1,Martín25 Luevano912,M,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
214d46d0-fcb2-3a3a-8eec-fc0d4e41ec6d,9869c919-f57b-3661-a2a0-66448f9c2db1,Nicky270 Cummings51,M,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
e5daf0f2-b8ed-3550-9416-6318da652efd,9869c919-f57b-3661-a2a0-66448f9c2db1,Rosenda12 Breitenberg711,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
9503e8d1-ad78-383a-b04e-3093fe7a5d94,9869c919-f57b-3661-a2a0-66448f9c2db1,Lavette209 Marquardt819,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
03f9dffa-11ec-30ca-a40d-14f9ed6c5df2,9869c919-f57b-3661-a2a0-66448f9c2db1,Jadwiga271 Kertzmann286,F,FAMILY PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Trevor374 Jacobson885,M,DIAGNOSTIC RADIOLOGY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Evita885 Borer986,F,DIAGNOSTIC RADIOLOGY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
492a4789-9619-3cba-9c80-906b9159944b,9869c919-f57b-3661-a2a0-66448f9c2db1,Phylis163 Nitzsche158,F,DIAGNOSTIC RADIOLOGY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Milda157 Jacobson885,F,CLINICAL SOCIAL WORKER,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Gregorio366 Borer986,M,CLINICAL SOCIAL WORKER,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
492a4789-9619-3cba-9c80-906b9159944b,9869c919-f57b-3661-a2a0-66448f9c2db1,Zackary401 Nitzsche158,M,CLINICAL SOCIAL WORKER,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Milda157 Jacobson885,F,PHYSICAL THERAPY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Gregorio366 Borer986,M,PHYSICAL THERAPY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
492a4789-9619-3cba-9c80-906b9159944b,9869c919-f57b-3661-a2a0-66448f9c2db1,Zackary401 Nitzsche158,M,PHYSICAL THERAPY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
6514711a-0435-3576-a775-e1402b152d86,9869c919-f57b-3661-a2a0-66448f9c2db1,Ignacia942 Brekke496,F,PHYSICAL THERAPY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
cfa55b38-f3bf-38f5-8995-81c30fcd898f,9869c919-f57b-3661-a2a0-66448f9c2db1,Jamie386 Quitzon246,F,PHYSICAL THERAPY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
d3656a00-0525-37d0-a099-31670fb7c521,9869c919-f57b-3661-a2a0-66448f9c2db1,Reed154 Dare640,M,PHYSICAL THERAPY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Milda157 Jacobson885,F,OCCUPATIONAL THERAPY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Milda157 Jacobson885,F,GENERAL PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,49
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Trevor374 Jacobson885,M,ENDOCRINOLOGY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Gregorio366 Borer986,M,ENDOCRINOLOGY,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
251b0512-d919-3ef1-9f45-9a864ac02d72,9869c919-f57b-3661-a2a0-66448f9c2db1,Trevor374 Jacobson885,M,INTERNAL MEDICINE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
030e982b-22da-38e3-b9ac-7a9928422b77,9869c919-f57b-3661-a2a0-66448f9c2db1,Gregorio366 Borer986,M,INTERNAL MEDICINE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,0
8054ac80-a757-36e1-9d48-3d19574b14fa,b43891e9-15b2-3dd0-ae9a-319739ed65ba,Idella49 Turner526,F,NURSE PRACTITIONER,490 N MAIN ST,RANDOLPH,MA,02368-3741,42.178993,-71.052654,0
8054ac80-a757-36e1-9d48-3d19574b14fa,b43891e9-15b2-3dd0-ae9a-319739ed65ba,Zane918 Turner526,M,GENERAL PRACTICE,490 N MAIN ST,RANDOLPH,MA,02368-3741,42.178993,-71.052654,61
5810b733-fa2c-3141-8b19-f23be4baecc0,8d44fa5a-815e-3ec9-9764-b2ab13e694ea,Petrina721 Okuneva707,F,CHIROPRACTIC,21 A ST,BURLINGTON,MA,01803-3404,42.503227,-71.201713,0
5810b733-fa2c-3141-8b19-f23be4baecc0,8d44fa5a-815e-3ec9-9764-b2ab13e694ea,Donte636 Okuneva707,M,GENERAL PRACTICE,21 A ST,BURLINGTON,MA,01803-3404,42.503227,-71.201713,46
c3dca4b1-304a-3ee3-8dac-d50607383862,220d6315-f685-3ead-ae52-8240bccc5242,Billy698 Hammes673,M,DIAGNOSTIC RADIOLOGY,21 AARONS WAY,W YARMOUTH,MA,02673-2593,41.647227,-70.249978,0
c3dca4b1-304a-3ee3-8dac-d50607383862,220d6315-f685-3ead-ae52-8240bccc5242,Magdalena964 Hammes673,F,GENERAL PRACTICE,21 AARONS WAY,W YARMOUTH,MA,02673-2593,41.647227,-70.249978,59
cedfb723-aa1f-32e5-87af-f6c6d9898300,4fa341c0-f4cd-3d61-9216-d4e26bf3cf8d,Vern731 Padberg411,M,GENERAL PRACTICE,1176 MEMORIAL DR,CHICOPEE,MA,01020-3958,42.175668,-72.572257,129
cedfb723-aa1f-32e5-87af-f6c6d9898300,4fa341c0-f4cd-3d61-9216-d4e26bf3cf8d,Vern731 Padberg411,M,DERMATOLOGY,1176 MEMORIAL DR,CHICOPEE,MA,01020-3958,42.175668,-72.572257,0
6677b32a-9ff6-3050-84a4-a970802055e1,4b6058b3-f244-3567-a62f-73aaafe55acb,Clint766 Pollich983,M,OPTOMETRY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
0278bc0e-e0e0-3cba-b8b9-5c6a1d9056fd,4b6058b3-f244-3567-a62f-73aaafe55acb,German382 Crona259,M,OPTOMETRY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
9e184525-1228-3c47-b799-da2fa36a5406,4b6058b3-f244-3567-a62f-73aaafe55acb,Sharen57 Ward668,F,OPTOMETRY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
6677b32a-9ff6-3050-84a4-a970802055e1,4b6058b3-f244-3567-a62f-73aaafe55acb,Clint766 Pollich983,M,OPHTHALMOLOGY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
0278bc0e-e0e0-3cba-b8b9-5c6a1d9056fd,4b6058b3-f244-3567-a62f-73aaafe55acb,Krissy321 Crona259,F,OPHTHALMOLOGY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
9e184525-1228-3c47-b799-da2fa36a5406,4b6058b3-f244-3567-a62f-73aaafe55acb,Sharen57 Ward668,F,OPHTHALMOLOGY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
8d36da91-d5b7-32e3-b8d9-f78fbafbf89c,4b6058b3-f244-3567-a62f-73aaafe55acb,Jutta270 Huels583,F,OPHTHALMOLOGY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
13562928-a4cb-392e-ac6b-1fae1709b6b9,4b6058b3-f244-3567-a62f-73aaafe55acb,Kenneth671 Sanford861,M,OPHTHALMOLOGY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
c6f8ba89-1cac-385a-9a45-ff74dbc8f228,4b6058b3-f244-3567-a62f-73aaafe55acb,Rafael239 Flatley871,M,OPHTHALMOLOGY,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,0
6677b32a-9ff6-3050-84a4-a970802055e1,4b6058b3-f244-3567-a62f-73aaafe55acb,Clint766 Pollich983,M,GENERAL PRACTICE,500 CLARK RD,TEWKSBURY,MA,01876-1639,42.612088,-71.227845,17
6acf4a08-775c-341b-b25f-682b291670c9,3821eeca-29f3-3321-92e3-055ea05b54b1,Adria871 Donnelly343,F,NURSE PRACTITIONER,529 PEARL ST,BROCKTON,MA,02301-2825,42.082543,-71.024638,0
8f256fc0-a687-34d7-8003-fd1357047f21,3821eeca-29f3-3321-92e3-055ea05b54b1,Buddy254 Tillman293,M,NURSE PRACTITIONER,529 PEARL ST,BROCKTON,MA,02301-2825,42.082543,-71.024638,0
0e8a7754-43b8-30c7-8a45-6d623aa4c13d,3821eeca-29f3-3321-92e3-055ea05b54b1,Will178 Kerluke267,M,NURSE PRACTITIONER,529 PEARL ST,BROCKTON,MA,02301-2825,42.082543,-71.024638,0
6acf4a08-775c-341b-b25f-682b291670c9,3821eeca-29f3-3321-92e3-055ea05b54b1,Adria871 Donnelly343,F,PSYCHIATRY,529 PEARL ST,BROCKTON,MA,02301-2825,42.082543,-71.024638,0
8f256fc0-a687-34d7-8003-fd1357047f21,3821eeca-29f3-3321-92e3-055ea05b54b1,Pansy803 Tillman293,F,PSYCHIATRY,529 PEARL ST,BROCKTON,MA,02301-2825,42.082543,-71.024638,0
6acf4a08-775c-341b-b25f-682b291670c9,3821eeca-29f3-3321-92e3-055ea05b54b1,Theron432 Donnelly343,M,CLINICAL PSYCHOLOGIST,529 PEARL ST,BROCKTON,MA,02301-2825,42.082543,-71.024638,0
8f256fc0-a687-34d7-8003-fd1357047f21,3821eeca-29f3-3321-92e3-055ea05b54b1,Pansy803 Tillman293,F,CLINICAL PSYCHOLOGIST,529 PEARL ST,BROCKTON,MA,02301-2825,42.082543,-71.024638,0
6acf4a08-775c-341b-b25f-682b291670c9,3821eeca-29f3-3321-92e3-055ea05b54b1,Adria871 Donnelly343,F,GENERAL PRACTICE,529 PEARL ST,BROCKTON,MA,02301-2825,42.082543,-71.024638,40
a3d405ff-ee72-3ae2-b9f9-a9d0004c1dd1,f3e48571-0cfd-3542-8a63-02c8da9e0179,Shirlene698 Stokes453,F,NURSE PRACTITIONER,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
2beb84c4-c91b-39bc-9cf6-db4399cfcaed,f3e48571-0cfd-3542-8a63-02c8da9e0179,Lyla842 Hane680,F,NURSE PRACTITIONER,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
05c82ba0-0502-3e8a-8832-081e7859fbee,f3e48571-0cfd-3542-8a63-02c8da9e0179,Raymon366 Purdy2,M,NURSE PRACTITIONER,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
a3d405ff-ee72-3ae2-b9f9-a9d0004c1dd1,f3e48571-0cfd-3542-8a63-02c8da9e0179,Olin642 Stokes453,M,NEUROLOGY,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
2beb84c4-c91b-39bc-9cf6-db4399cfcaed,f3e48571-0cfd-3542-8a63-02c8da9e0179,Vern731 Hane680,M,NEUROLOGY,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
05c82ba0-0502-3e8a-8832-081e7859fbee,f3e48571-0cfd-3542-8a63-02c8da9e0179,Mardell937 Purdy2,F,NEUROLOGY,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
e20006fe-af62-3dd8-b0d4-c437675a014e,f3e48571-0cfd-3542-8a63-02c8da9e0179,Dominque770 Huel628,F,NEUROLOGY,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
d03f30f8-47b2-3f0b-8a1e-893020943c52,f3e48571-0cfd-3542-8a63-02c8da9e0179,Kennith515 Batz141,M,NEUROLOGY,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
6d9f57aa-b81f-355d-965c-ff98b99c2fea,f3e48571-0cfd-3542-8a63-02c8da9e0179,Sharee66 Reilly981,F,NEUROLOGY,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
485f2247-1d08-3027-b01e-97a651d9d82a,f3e48571-0cfd-3542-8a63-02c8da9e0179,Pamala798 Breitenberg711,F,NEUROLOGY,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,0
a3d405ff-ee72-3ae2-b9f9-a9d0004c1dd1,f3e48571-0cfd-3542-8a63-02c8da9e0179,Ramona980 Llamas954,F,GENERAL PRACTICE,536 WASHINGTON ST,ABINGTON,MA,02351-2465,42.119966999999995,-70.957211,70
3f0a70c7-388f-342e-a2d5-f020fa4b927c,ec560b24-a500-310a-b49f-3187ed97f452,Justina408 Dicki44,F,GENERAL PRACTICE,1 PARK WAY,HAVERHILL,MA,01830-6278,42.782945,-71.087436,35
1d076733-79a5-31d2-b3cd-ad2fd53d3022,ae1ca625-3ad5-3da2-8372-b2b0112203fa,Roderick835 Flatley871,M,CHIROPRACTIC,576 MAIN ST,WOBURN,MA,01801-7130,42.488769,-71.154438,0
1d076733-79a5-31d2-b3cd-ad2fd53d3022,ae1ca625-3ad5-3da2-8372-b2b0112203fa,Roderick835 Flatley871,M,GENERAL PRACTICE,576 MAIN ST,WOBURN,MA,01801-7130,42.488769,-71.154438,71
cb9169b0-2891-39b7-91d0-5a32070e80aa,47624413-cb80-3308-b714-57e8522cace1,Daisey627 Schmeler639,F,GENERAL PRACTICE,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,40
7624ae1f-42f0-3a82-8f7c-3cf184522096,17cd0bbd-7924-3e7d-9c83-db7ad8a5c430,Sean831 Marquardt819,M,GENERAL PRACTICE,125 PARKER HILL AVE,ROXBURY CROSSING,MA,02120-2847,42.33196,-71.020173,43
